Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
33266,31,Private,101697,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
25042,45,Private,287190,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,Black,Male,0,0,35,United-States
341,37,Private,60548,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,20,United-States
19227,64,Local-gov,113324,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
11018,46,Private,162030,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,43,United-States
29419,31,Federal-gov,381645,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
14683,35,Private,174503,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
43469,18,Private,62972,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States
4597,35,Federal-gov,22494,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
42288,54,Private,175594,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
30706,32,Private,29144,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States
39073,69,Private,172354,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,1848,0,50,United-States
48065,32,Self-emp-not-inc,27207,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,80,United-States
22905,48,Local-gov,125892,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
30726,40,Private,91959,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,46,United-States
21418,53,Private,127749,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
14451,51,Private,138358,10th,6,Divorced,Craft-repair,Not-in-family,Black,Female,0,0,35,United-States
19688,46,Federal-gov,97863,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,40,United-States
6620,46,Private,276087,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,5013,0,50,United-States
28949,63,Private,149756,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
20053,54,Private,263925,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
41231,51,Self-emp-not-inc,136708,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,3103,0,84,Vietnam
36735,52,Self-emp-not-inc,121038,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,0,0,43,United-States
1441,26,Self-emp-inc,79078,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States
30780,44,Self-emp-not-inc,167280,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
42386,33,Private,98168,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States
18394,51,Private,195105,HS-grad,9,Divorced,Priv-house-serv,Own-child,White,Female,0,0,40,United-States
5597,35,Local-gov,103260,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States
20882,28,Private,513719,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0,0,40,United-States
32369,24,Private,153082,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States
31711,20,Private,174685,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
25560,58,Private,33725,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States
23603,35,Private,102178,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States
18640,29,Private,147755,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States
1025,40,Private,164647,Some-college,10,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,38,United-States
42363,36,Private,126675,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1579,40,United-States
41545,34,Private,144949,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States
39033,23,Private,200677,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
41718,29,Private,214881,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
19025,43,Private,60001,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States
6284,56,Private,198388,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
24219,46,Private,120131,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States
3860,27,Private,267912,10th,6,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,40,Mexico
16446,55,Self-emp-not-inc,349910,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
38598,38,Federal-gov,365430,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States
1615,41,Private,244945,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States
21954,72,Self-emp-inc,84587,5th-6th,3,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,20,Japan
984,20,State-gov,138371,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,32,United-States
11129,36,Private,325374,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
14440,36,Self-emp-inc,213008,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
10422,27,Private,103524,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,35,United-States
41549,20,Private,258517,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States
25900,61,Private,106330,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
12482,23,Private,219519,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,0,30,United-States
10230,45,Private,123681,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
26008,24,Private,113466,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
11016,46,Private,117849,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States
216,25,Self-emp-not-inc,266668,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
33862,24,Federal-gov,287988,Bachelors,13,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,40,United-States
18203,23,Private,32950,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
18563,31,Private,203488,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,United-States
3797,38,Self-emp-not-inc,126569,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,60,United-States
2637,59,Self-emp-not-inc,75804,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States
22930,44,Private,136986,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
38487,29,Private,109494,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,45,United-States
29053,28,Private,249541,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
17634,36,Private,199217,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico
45322,60,State-gov,194252,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,3103,0,40,United-States
7699,58,Private,142326,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
11444,23,Private,376416,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States
33946,30,Local-gov,363032,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States
16028,22,Private,117606,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States
38912,47,Private,216999,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
3583,20,Private,241752,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
11070,45,Private,126889,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,60,United-States
12643,33,Self-emp-not-inc,182556,12th,8,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
17706,37,Self-emp-inc,30529,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,2415,50,United-States
12753,30,Private,329425,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
25521,51,Private,194995,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
18975,52,State-gov,189728,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,35,United-States
4871,38,Self-emp-not-inc,107410,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
45833,29,Private,263300,HS-grad,9,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,55,United-States
46006,66,Local-gov,261062,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
42658,38,Private,215917,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
15714,25,Private,456618,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,El-Salvador
7072,34,Self-emp-not-inc,260560,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
29201,65,Private,105116,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,2346,0,40,United-States
22529,34,Private,193132,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,50,United-States
29018,25,Local-gov,136357,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
32552,37,Self-emp-inc,593246,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States
7263,52,Self-emp-not-inc,105010,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,30,United-States
48727,28,Private,31801,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,50,United-States
17357,37,Private,222450,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,2339,40,El-Salvador
22793,29,Private,498833,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Nicaragua
20873,30,Private,270577,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
40932,45,Self-emp-inc,281911,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States
42150,44,Private,157236,Some-college,10,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,40,Poland
44362,50,Private,162868,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,45,United-States
45029,46,Private,204379,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,37,United-States
48210,27,Private,310483,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
34504,47,Private,278900,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
28229,36,Private,213008,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States
29447,37,Private,126011,Assoc-voc,11,Divorced,Tech-support,Own-child,White,Male,0,0,40,United-States
25920,20,Private,416103,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
33563,23,Private,107801,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1617,25,United-States
35351,40,State-gov,199381,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,37,United-States
18526,20,State-gov,340475,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States
13740,21,Private,32732,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
852,20,Private,177896,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States
43216,48,Private,102112,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
12006,47,Private,184169,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
22043,54,Self-emp-not-inc,179704,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
20052,41,Private,171615,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States
42917,51,Private,95128,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
47474,20,Private,105312,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,18,United-States
16283,51,Self-emp-not-inc,205100,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
30458,44,Local-gov,160943,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States
48826,49,Private,216734,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
23430,35,Private,180419,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
9450,39,Self-emp-not-inc,251710,10th,6,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,1721,15,United-States
8091,40,Private,102606,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
18360,36,Private,191807,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,75,United-States
23749,44,Private,230478,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States
23201,30,Private,327202,12th,8,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States
12575,27,Private,214695,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
10990,20,Local-gov,325493,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States
906,37,State-gov,26898,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
33045,48,Self-emp-inc,185041,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,United-States
20140,56,Local-gov,160829,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,46,United-States
2776,46,Private,265371,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
2757,26,Private,146343,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,United-States
41631,34,Self-emp-not-inc,426431,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
20201,19,Private,124265,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,50,United-States
11493,23,Private,189832,Assoc-acdm,12,Never-married,Transport-moving,Unmarried,White,Female,0,0,40,United-States
11893,22,State-gov,96862,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
19298,42,Private,187294,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States
1945,55,Private,101480,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,33,United-States
12570,48,Self-emp-not-inc,104790,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
12812,22,Private,269687,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States
33573,22,Private,117789,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
36776,59,Private,113959,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States
34902,66,Private,366425,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
25046,65,Private,243858,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,15,United-States
20555,36,Private,279615,Bachelors,13,Divorced,Sales,Own-child,White,Female,0,0,40,United-States
10505,36,Private,176536,Some-college,10,Separated,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,0,0,42,United-States
14849,34,Private,97723,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
9930,59,Private,140363,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States
40191,31,Private,137367,11th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India
33543,22,Private,182117,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
40270,30,Private,48520,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2002,40,United-States
32606,33,Private,93213,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
8811,34,Private,146980,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,65,United-States
18920,42,Self-emp-not-inc,209301,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
44850,47,Private,101299,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
9262,56,Self-emp-inc,124137,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,45,United-States
23904,51,Private,185490,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
31322,22,Private,290504,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
10646,46,Private,45857,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,33,United-States
31404,61,Private,238611,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,0,0,38,United-States
38934,21,Private,176690,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States
1852,39,Private,186130,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
11119,26,Private,37898,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,65,United-States
